Datetime,Exchange,Symbol_Pair,Open,High,Low,Close,Volume_USD,Volume_in_ETH,Volume_in_BTC,Volume_in_XRP,Volume_in_ADA,Volume_in_DOGE,Volume_in_LTC,Volume_in_SOL
2021-09-13,Bitfinex,BTC/USD,46039.0,46874.0,43444.0,44960.0,394127372.79368,,8766.1782205,,,,,
2021-09-12,Bitfinex,BTC/USD,45169.7693418,46466.0,44774.17967564,46038.87431928,155980878.77438468,,3388.02546936,,,,,
2021-09-11,Bitfinex,BTC/USD,44851.0,45990.0,44750.0,45169.0,114952072.21918806,,2544.93285703,,,,,
2021-09-10,Bitfinex,BTC/USD,46396.0,47044.0,44155.0,44852.0,232367904.2106889,,5180.77018217,,,,,
2021-09-09,Bitfinex,BTC/USD,46054.0,47398.57959466,45546.0,46389.0,178757819.7867504,,3853.4527536,,,,,
2021-09-08,Bitfinex,BTC/USD,46854.0,47351.0,44472.0,46070.61738592,347971546.9647106,,7553.00377353,,,,,
2021-09-07,Bitfinex,BTC/USD,52672.0,52888.0,43220.0,46849.0,781733698.0267155,,16686.2408595,,,,,
2021-09-06,Bitfinex,BTC/USD,51779.0,52742.0,51050.0,52676.0,255117128.97256663,,4843.13784214,,,,,
2021-09-05,Bitfinex,BTC/USD,49899.0,51900.0,49470.0,51780.0,286815309.5043198,,5539.11374091,,,,,
2021-09-04,Bitfinex,BTC/USD,50001.0,50544.0,49401.0,49899.0,118198035.9808443,,2368.7455857,,,,,
2021-09-03,Bitfinex,BTC/USD,49273.73784718,51142.0,48332.0,50001.0,366715956.2969425,,7334.17244249,,,,,
2021-09-02,Bitfinex,BTC/USD,48827.0,50365.0,48631.0,49274.0,244011192.285203,,4952.12875523,,,,,
2021-09-01,Bitfinex,BTC/USD,47142.0,49139.0,46590.0,48823.0,278649676.29298705,,5707.34441335,,,,,
2021-08-31,Bitfinex,BTC/USD,47003.4670629,48244.0,46725.0,47157.0,202821841.81986904,,4300.99119579,,,,,
2021-08-30,Bitfinex,BTC/USD,48801.0,48924.66460268,46903.0,47004.84288151,193813518.60752988,,4123.2670237,,,,,
2021-08-29,Bitfinex,BTC/USD,48913.9769579,49650.0,47760.0,48800.0,197435776.84584,,4045.8150993,,,,,
2021-08-28,Bitfinex,BTC/USD,49079.0,49310.0,48385.91723403,48914.0,112540504.19094723,,2300.78309259,,,,,
2021-08-27,Bitfinex,BTC/USD,46836.0,49159.0,46363.0,49079.0,284448146.1037387,,5795.72008606,,,,,
2021-08-26,Bitfinex,BTC/USD,48992.29076835,49385.0,46310.0,46840.0,303469286.2353784,,6478.84898026,,,,,
2021-08-25,Bitfinex,BTC/USD,47696.45550645,49255.0,47142.96628448,48992.74927858,201795944.00424984,,4118.89406036,,,,,
2021-08-24,Bitfinex,BTC/USD,49523.0,49860.0,47555.0,47698.0,227641172.0092451,,4772.55172144,,,,,
2021-08-23,Bitfinex,BTC/USD,49267.0,50558.0,49055.0,49525.0,268511659.83852875,,5421.73972415,,,,,
2021-08-22,Bitfinex,BTC/USD,48835.0,49488.0,48075.0,49266.0,135297937.86804163,,2746.27406057,,,,,
2021-08-21,Bitfinex,BTC/USD,49333.0,49788.0,48219.0,48837.0,191537934.94826904,,3921.98404792,,,,,
2021-08-20,Bitfinex,BTC/USD,46766.0,49400.0,46647.0,49330.49713104,298208219.2902785,,6045.10873868,,,,,
2021-08-19,Bitfinex,BTC/USD,44721.0,47061.0,43992.0,46765.0,278977880.75709313,,5965.52722671,,,,,
2021-08-18,Bitfinex,BTC/USD,44692.0,46010.0,44266.0,44721.0,260162624.43073505,,5817.45990543,,,,,
2021-08-17,Bitfinex,BTC/USD,45932.90307576,47167.0,44441.0,44695.0,309880481.1072176,,6933.22477027,,,,,
2021-08-16,Bitfinex,BTC/USD,47023.0,48069.0,45689.0,45937.0,278391287.49902344,,6060.28446566,,,,,
2021-08-15,Bitfinex,BTC/USD,47084.0,47369.0,45471.0,47022.0,180157588.2397869,,3831.34677895,,,,,
2021-08-14,Bitfinex,BTC/USD,47836.0,48141.0,45935.0,47084.0,204903733.81402653,,4351.87608984,,,,,
2021-08-13,Bitfinex,BTC/USD,44413.0,47967.0,44266.0,47835.0,353429140.0464108,,7388.50507048,,,,,
2021-08-12,Bitfinex,BTC/USD,45530.0,46186.0,43786.0,44424.0,250766177.10398927,,5644.83560922,,,,,
2021-08-11,Bitfinex,BTC/USD,45611.0,46727.0,45341.0,45531.0,197088310.1958588,,4328.6620148,,,,,
2021-08-10,Bitfinex,BTC/USD,46280.02549592,46695.0,44635.0,45612.0,290337761.1682523,,6365.38106569,,,,,
2021-08-09,Bitfinex,BTC/USD,43782.46903142,46438.0,42790.0,46282.21851123,496271288.9514018,,10722.72040786,,,,,
2021-08-08,Bitfinex,BTC/USD,44569.0,45250.0,43300.0,43793.0,357602985.3672017,,8165.75675033,,,,,
2021-08-07,Bitfinex,BTC/USD,42853.0,44698.0,42380.0,44568.0,415465585.6190789,,9322.06034866,,,,,
2021-08-06,Bitfinex,BTC/USD,40890.0,43385.0,39900.0,42854.0,276878906.27148527,,6460.98161832,,,,,
2021-08-05,Bitfinex,BTC/USD,39738.0,41352.0,37318.0,40887.0,263105882.29888576,,6434.95199694,,,,,
2021-08-04,Bitfinex,BTC/USD,38219.0,39965.0,37519.81411605,39743.0,145967524.13418484,,3672.78575181,,,,,
2021-08-03,Bitfinex,BTC/USD,39154.0,39781.0,37663.0,38217.0,194045026.23901856,,5077.45312921,,,,,
2021-08-02,Bitfinex,BTC/USD,39873.0,40449.0,38716.0,39149.45625755,180828843.7030688,,4618.93627624,,,,,
2021-08-01,Bitfinex,BTC/USD,41440.0,42532.0,39493.0,39867.0,363392230.46821934,,9115.11351414,,,,,
2021-07-31,Bitfinex,BTC/USD,42196.27398595,42398.0,41051.0,41439.0,210873319.65242532,,5088.76468188,,,,,
2021-07-30,Bitfinex,BTC/USD,40040.0,42299.15230804,38343.0,42214.50801313,327886854.3523743,,7767.16038596,,,,,
2021-07-29,Bitfinex,BTC/USD,40017.0,40623.0,39272.0,40036.0612375,162919501.152546,,4069.31891192,,,,,
2021-07-28,Bitfinex,BTC/USD,39490.0,40900.0,38803.0,40017.0,319315594.99079376,,7979.49858787,,,,,
2021-07-27,Bitfinex,BTC/USD,37265.93349564,39589.0,36418.0,39500.0,239592252.01100495,,6065.62663319,,,,,
2021-07-26,Bitfinex,BTC/USD,35413.0,40595.0,35233.0,37270.0,608023978.4936262,,16314.03215706,,,,,
2021-07-25,Bitfinex,BTC/USD,34288.0,35444.0,33886.0,35415.0,98488951.89444676,,2780.99539445,,,,,
2021-07-24,Bitfinex,BTC/USD,33650.0,34527.0,33422.0,34279.0,81010061.94876294,,2363.25627786,,,,,
2021-07-23,Bitfinex,BTC/USD,32320.26010235,33650.0,32020.0,33650.0,133568321.654477,,3969.34091098,,,,,
2021-07-22,Bitfinex,BTC/USD,32154.0,32610.0,31735.0,32320.0,169119412.40246722,,5232.65508671,,,,,
2021-07-21,Bitfinex,BTC/USD,29814.0,32850.0,29523.0,32154.0,265532998.1933739,,8258.16378035,,,,,
2021-07-20,Bitfinex,BTC/USD,30866.0,31079.0,29313.0,29809.0,264644728.3578289,,8878.01430299,,,,,
2021-07-19,Bitfinex,BTC/USD,31820.47850988,31928.0,30500.0,30865.0,395063565.3841008,,12799.72672555,,,,,
2021-07-18,Bitfinex,BTC/USD,31559.0,32453.0,31111.0,31820.0,394928275.406217,,12411.32229435,,,,,
2021-07-17,Bitfinex,BTC/USD,31427.0,32000.0,31210.0,31560.0,432613275.575112,,13707.6449802,,,,,
2021-07-16,Bitfinex,BTC/USD,31893.73824538,32271.0,31044.0,31428.0,169141113.38205683,,5381.86055053,,,,,
2021-07-15,Bitfinex,BTC/USD,32821.0,33200.0,31150.0,31890.0,221853217.3944654,,6956.82713686,,,,,
2021-07-14,Bitfinex,BTC/USD,32729.0,33128.0,31588.0,32822.6431619,170431953.62253922,,5192.51154704,,,,,
2021-07-13,Bitfinex,BTC/USD,33077.77262412,33337.0,32190.0,32730.0,131733939.3274254,,4024.86829598,,,,,
2021-07-12,Bitfinex,BTC/USD,34249.0,34655.0,32600.0,33078.0,278139804.9564293,,8408.60405576,,,,,
2021-07-11,Bitfinex,BTC/USD,33503.0,34590.0,33316.0,34244.0,73683234.74136324,,2151.71226321,,,,,
2021-07-10,Bitfinex,BTC/USD,33768.0,34242.0,33011.0,33505.02923001,216403689.80031595,,6458.84199398,,,,,
2021-07-09,Bitfinex,BTC/USD,32846.0,34059.0,32237.0,33769.0,225045733.72522855,,6664.27000282,,,,,
2021-07-08,Bitfinex,BTC/USD,33886.0,33939.0,32063.0,32857.0,469605492.5637259,,14292.40321891,,,,,
2021-07-07,Bitfinex,BTC/USD,34255.06205944,35091.0,33810.0,33889.0,118812155.24568944,,3505.92095505,,,,,
2021-07-06,Bitfinex,BTC/USD,33670.52239391,35196.0,33555.0,34255.0,304350618.9318556,,8884.85239912,,,,,
2021-07-05,Bitfinex,BTC/USD,35278.0,35280.0,33126.0,33672.36648837,259828830.1414677,,7716.38162798,,,,,
2021-07-04,Bitfinex,BTC/USD,34689.0,35950.0,34376.0,35276.0,103344192.40995896,,2929.58930746,,,,,
2021-07-03,Bitfinex,BTC/USD,33818.0,34948.0,33350.0,34682.0,102888650.76534335,,2966.62968587,,,,,
2021-07-02,Bitfinex,BTC/USD,33519.46744936,33983.0,32700.0,33816.0,173998196.3780045,,5145.43992128,,,,,
2021-07-01,Bitfinex,BTC/USD,35062.0,35069.0,32720.0,33554.42277399,192028464.99826175,,5722.89579504,,,,,
2021-06-30,Bitfinex,BTC/USD,35918.54133667,36099.0,34428.0,35063.0,120164509.10156356,,3427.10290339,,,,,
2021-06-29,Bitfinex,BTC/USD,34494.8423285,36600.0,34226.75253341,35922.41743186,198063271.2982764,,5513.63982321,,,,,
2021-06-28,Bitfinex,BTC/USD,34743.0,35319.0,33897.0,34494.48338075,213077809.3803468,,6177.1561275,,,,,
2021-06-27,Bitfinex,BTC/USD,32348.0,34794.0,32066.0,34744.0,997592183.1215522,,28712.64630214,,,,,
2021-06-26,Bitfinex,BTC/USD,31584.0,32661.0,30206.0,32355.66423628,664446210.1975915,,20535.69988072,,,,,
2021-06-25,Bitfinex,BTC/USD,34657.0,35495.0,31264.0,31584.73244514,1189853464.651478,,37671.79179745,,,,,
2021-06-24,Bitfinex,BTC/USD,33697.29590169,35290.0,32343.0,34665.0,168325385.84314185,,4855.77342689,,,,,
2021-06-23,Bitfinex,BTC/USD,32572.01808243,34778.0,31790.0,33691.0,307938059.43566966,,9140.06884437,,,,,
2021-06-22,Bitfinex,BTC/USD,31723.19669106,33368.0,29247.0,32572.0,875231079.4597585,,26870.65821748,,,,,
2021-06-21,Bitfinex,BTC/USD,35653.0,35832.0,31368.0,31726.38731597,744057146.6600641,,23452.31240008,,,,,
2021-06-20,Bitfinex,BTC/USD,35569.32875053,36226.37661535,33411.0,35631.0,603261267.6099107,,16930.79811428,,,,,
2021-06-19,Bitfinex,BTC/USD,35846.0,36447.0,34819.0,35570.0,411407162.8140132,,11566.12771476,,,,,
2021-06-18,Bitfinex,BTC/USD,38074.0,38184.09866908,35137.0,35845.0,409389286.97600114,,11421.09881367,,,,,
2021-06-17,Bitfinex,BTC/USD,38345.0,39519.0,37387.0,38073.0,134718245.82947493,,3538.41950541,,,,,
2021-06-16,Bitfinex,BTC/USD,40143.0,40460.0,38121.0,38346.0,260495205.91800556,,6793.28237412,,,,,
2021-06-15,Bitfinex,BTC/USD,40509.0,41273.0,39445.88757188,40137.0,312217749.879272,,7778.80135235,,,,,
2021-06-14,Bitfinex,BTC/USD,38998.89297611,40980.0,38732.0,40509.0,394195905.7107284,,9731.06977982,,,,,
2021-06-13,Bitfinex,BTC/USD,35563.58742345,39374.0,34800.0,38998.89297611,350548518.04582584,,8988.67868533,,,,,
2021-06-12,Bitfinex,BTC/USD,37338.0,37461.34593121,34630.0,35564.0,262336285.7514845,,7376.45612843,,,,,
2021-06-11,Bitfinex,BTC/USD,36680.0,37650.0,35929.0,37338.0,239638059.6374713,,6418.07433814,,,,,
2021-06-10,Bitfinex,BTC/USD,37369.0,38337.0,35816.0,36663.0,350758563.1255177,,9567.09934063,,,,,
2021-06-09,Bitfinex,BTC/USD,33416.0,37499.0,32469.0,37368.0,1007950330.374688,,26973.62262831,,,,,
2021-06-08,Bitfinex,BTC/USD,33572.0,34052.0,31075.0,33402.0,431712912.6466659,,12924.76236892,,,,,
2021-06-07,Bitfinex,BTC/USD,35781.0,36784.0,33338.0,33572.0,334662054.26485527,,9968.48725917,,,,,
2021-06-06,Bitfinex,BTC/USD,35542.0,36475.0,35218.0,35780.0,232981836.6362288,,6511.51024696,,,,,
2021-06-05,Bitfinex,BTC/USD,36844.0,37924.0,34822.56648447,35535.0,234088827.94747877,,6587.55671725,,,,,
2021-06-04,Bitfinex,BTC/USD,39225.5146501,39275.0,35586.0,36844.0,218507185.179218,,5930.6043095,,,,,
2021-06-03,Bitfinex,BTC/USD,37582.37086374,39482.0,37179.0,39226.0,225738828.24572664,,5754.82660087,,,,,
2021-06-02,Bitfinex,BTC/USD,36673.0,38222.0,35933.0,37577.0,149231914.6582686,,3971.3631918,,,,,
2021-06-01,Bitfinex,BTC/USD,37279.80893714,37888.0,35659.0,36673.0,193825965.8944964,,5285.24979943,,,,,
2021-05-31,Bitfinex,BTC/USD,35609.0,37533.0,34160.0,37280.0,222772753.5550288,,5975.66399021,,,,,
2021-05-30,Bitfinex,BTC/USD,34587.39808387,36419.0,33367.0,35614.0,214511362.6611355,,6023.23138825,,,,,
2021-05-29,Bitfinex,BTC/USD,35660.87052767,37381.0,33617.0,34574.0,268442774.8740125,,7764.29614375,,,,,
2021-05-28,Bitfinex,BTC/USD,38537.03617907,38889.0,34721.0,35661.0,364435569.89133006,,10219.44336646,,,,,
2021-05-27,Bitfinex,BTC/USD,39303.0,40500.0,37221.0,38537.0,214013388.79483908,,5553.45223538,,,,,
2021-05-26,Bitfinex,BTC/USD,38374.0,40884.0,37851.57741397,39301.0,338383535.2970385,,8610.0489885,,,,,
2021-05-25,Bitfinex,BTC/USD,38851.0,39829.42639126,36455.0,38396.84796617,298232109.22033405,,7767.09873381,,,,,
2021-05-24,Bitfinex,BTC/USD,34747.0,39966.0,34500.0,38845.0,587729115.1685696,,15130.10979968,,,,,
2021-05-23,Bitfinex,BTC/USD,37575.0,38384.0,31230.0,34747.0,903202496.8617572,,25993.68281756,,,,,
2021-05-22,Bitfinex,BTC/USD,37382.8588411,38956.0,35372.0,37557.0,509305365.50920063,,13560.86390045,,,,,
2021-05-21,Bitfinex,BTC/USD,40590.0,42298.12038263,33552.0,37391.38484175,871746738.5953801,,23314.10677312,,,,,
2021-05-20,Bitfinex,BTC/USD,36733.7221572,42300.0,34985.0,40561.45427722,1038769545.474666,,25609.77075366,,,,,
2021-05-19,Bitfinex,BTC/USD,42898.48904022,43600.0,29563.0,36733.0,2491338721.602182,,67822.90369973,,,,,
2021-05-18,Bitfinex,BTC/USD,43540.0,45800.0,42316.0,42900.0,459984729.098037,,10722.25475753,,,,,
2021-05-17,Bitfinex,BTC/USD,46587.61320955,46796.0,42128.0,43534.0,1642284137.503265,,37724.17277308,,,,,
2021-05-16,Bitfinex,BTC/USD,46844.0,49870.0,44021.0,46597.0,888545755.1666024,,19068.73307652,,,,,
2021-05-15,Bitfinex,BTC/USD,49923.30794743,50737.0,46644.0,46844.0,444485398.36156064,,9488.63031256,,,,,
2021-05-14,Bitfinex,BTC/USD,49749.0,51512.0,48877.0,49924.0,301933643.3691421,,6047.86562313,,,,,
2021-05-13,Bitfinex,BTC/USD,49580.54694147,51333.0,46601.04807999,49750.64971553,1052949509.272393,,21164.53785615,,,,,
2021-05-12,Bitfinex,BTC/USD,56717.0,58000.0,48611.0,49614.0,742922181.8283224,,14974.04325046,,,,,
2021-05-11,Bitfinex,BTC/USD,55831.0,56870.0,54138.73738416,56721.504604,436123689.3580287,,7688.85967329,,,,,
2021-05-10,Bitfinex,BTC/USD,58286.86932662,59589.77113765,53844.0,55829.62510011,753116633.3447453,,13489.55204328,,,,,
2021-05-09,Bitfinex,BTC/USD,58892.0,59236.51695169,56255.0,58276.0,494158905.5056742,,8479.62978766,,,,,
2021-05-08,Bitfinex,BTC/USD,57342.0,59450.0,56939.0,58897.0,448143802.7599005,,7608.94107951,,,,,
2021-05-07,Bitfinex,BTC/USD,56451.0,58635.0,55300.0,57349.0,397683498.91317767,,6934.44521985,,,,,
2021-05-06,Bitfinex,BTC/USD,57486.600444,58343.0,55282.0,56450.0,589263535.21311,,10438.6808718,,,,,
2021-05-05,Bitfinex,BTC/USD,53251.0,57898.0,52960.0,57487.0,440632223.6907535,,7664.90204204,,,,,
2021-05-04,Bitfinex,BTC/USD,57141.0,57166.0,53067.0,53251.0,535957374.9745205,,10064.7382204,,,,,
2021-05-03,Bitfinex,BTC/USD,56601.0,58945.0,56511.0,57147.0,435833391.6879285,,7626.53143101,,,,,
2021-05-02,Bitfinex,BTC/USD,57774.0,57900.0,56050.0,56605.0,237549605.0048964,,4196.61876168,,,,,
2021-05-01,Bitfinex,BTC/USD,57632.0,58326.0,57000.0,57774.0,249433660.5056528,,4317.40333897,,,,,
2021-04-30,Bitfinex,BTC/USD,53566.0,57794.0,53068.0,57630.0,453141192.4157058,,7862.93930966,,,,,
2021-04-29,Bitfinex,BTC/USD,54860.0,55222.0,52377.0,53566.0,379148685.36032885,,7078.15938021,,,,,
2021-04-28,Bitfinex,BTC/USD,55039.0,56432.0,53917.0,54859.0,316165573.3161011,,5763.23982056,,,,,
2021-04-27,Bitfinex,BTC/USD,54094.0,55437.0,53304.0,55044.0,398338567.11354417,,7236.73001805,,,,,
2021-04-26,Bitfinex,BTC/USD,49129.093002,54387.0,48831.0,54102.0,595712916.7656952,,11010.92227211,,,,,
2021-04-25,Bitfinex,BTC/USD,50149.0,50671.0,47112.0,49129.0,471595374.4327399,,9599.12423279,,,,,
2021-04-24,Bitfinex,BTC/USD,51138.0,51201.0,48852.0,50161.0,299974988.92204833,,5980.24339471,,,,,
2021-04-23,Bitfinex,BTC/USD,51741.0,52131.0,47560.0,51138.0,882146443.3551143,,17250.31177119,,,,,
2021-04-22,Bitfinex,BTC/USD,53779.81497994,55500.0,50575.0,51735.13722852,656368496.2390275,,12687.09297783,,,,,
2021-04-21,Bitfinex,BTC/USD,56471.151714,56790.0,53609.0,53780.0,382244974.63378537,,7107.56739743,,,,,
2021-04-20,Bitfinex,BTC/USD,55619.0,57099.0,53337.0,56471.151714,473916857.4859248,,8392.19394508,,,,,
2021-04-19,Bitfinex,BTC/USD,56171.0,57500.0,54256.0,55630.0,476680134.2823852,,8568.76027831,,,,,
2021-04-18,Bitfinex,BTC/USD,59945.0,60279.0,50500.0,56172.0,1478738657.644082,,26325.19151257,,,,,
2021-04-17,Bitfinex,BTC/USD,61321.0,62450.0,59662.0,59927.0,420714515.6074975,,7020.45014113,,,,,
2021-04-16,Bitfinex,BTC/USD,63208.0,63520.0,60005.0,61322.0,707579815.2321239,,11538.75958436,,,,,
2021-04-15,Bitfinex,BTC/USD,62909.0,63845.0,62000.0,63196.0,417968786.4600419,,6613.84876353,,,,,
2021-04-14,Bitfinex,BTC/USD,63519.0,64829.0,61306.0,62914.0,687494760.615005,,10927.53219657,,,,,
2021-04-13,Bitfinex,BTC/USD,59887.0,63555.0,59859.0,63537.0,715801692.4659835,,11265.90321334,,,,,
2021-04-12,Bitfinex,BTC/USD,60033.0,61338.0,59492.0,59874.0,329182773.1386023,,5497.92519522,,,,,
2021-04-11,Bitfinex,BTC/USD,59817.0737853,60722.0,59308.0,60032.0,278943610.51113987,,4646.58199812,,,,,
2021-04-10,Bitfinex,BTC/USD,58134.090643,61243.0,57900.0,59812.0,585831174.7814616,,9794.54247946,,,,,
2021-04-09,Bitfinex,BTC/USD,58110.0,58880.0,57713.0,58134.0,217973066.56221375,,3749.49369667,,,,,
2021-04-08,Bitfinex,BTC/USD,55962.0,58155.0,55714.0,58110.0,260465732.2122765,,4482.28759615,,,,,
2021-04-07,Bitfinex,BTC/USD,57994.0,58639.0,55555.0,55962.0,495191795.433516,,8848.715118,,,,,
2021-04-06,Bitfinex,BTC/USD,59145.0,59499.0,57401.0,57991.0,325718615.23751056,,5616.70975216,,,,,
2021-04-05,Bitfinex,BTC/USD,58241.0,59250.0,56850.0,59145.0,330930469.17838603,,5595.23998949,,,,,
2021-04-04,Bitfinex,BTC/USD,57029.0,58480.0,56500.0,58240.23918672,289568081.7319298,,4971.95900593,,,,,
2021-04-03,Bitfinex,BTC/USD,58958.19519,59841.0,56872.0,57020.0,378278490.579643,,6634.13697965,,,,,
2021-04-02,Bitfinex,BTC/USD,58731.0,60190.0,58327.9868938,58959.0,362777545.3846495,,6153.04780245,,,,,
2021-04-01,Bitfinex,BTC/USD,58792.502598,59483.0,57955.0,58724.0,255447591.70188493,,4349.96920683,,,,,
2021-03-31,Bitfinex,BTC/USD,58837.0,59899.0,56826.0,58796.0,477367807.5115351,,8119.05244424,,,,,
2021-03-30,Bitfinex,BTC/USD,57675.0,59523.0,57135.0,58840.0,463332259.7858944,,7874.44357216,,,,,
2021-03-29,Bitfinex,BTC/USD,55783.0,58492.0,54831.0,57675.0,583561976.9676863,,10118.10970035,,,,,
2021-03-28,Bitfinex,BTC/USD,55881.0,56609.0,54800.0,55780.0,234980641.49147,,4212.6325115,,,,,
2021-03-27,Bitfinex,BTC/USD,54982.0,56655.0,54010.0,55886.0,289311504.20037764,,5176.81537774,,,,,
2021-03-26,Bitfinex,BTC/USD,51357.31075738,55000.0,51300.0,54993.0,424186238.8001758,,7713.45878203,,,,,
2021-03-25,Bitfinex,BTC/USD,52329.0,53116.0,50350.0,51358.0,595248809.5863032,,11590.1867204,,,,,
2021-03-24,Bitfinex,BTC/USD,54347.0,57212.0,51522.0,52328.0,737084979.0537263,,14085.86185319,,,,,
2021-03-23,Bitfinex,BTC/USD,54070.0,55822.3340788,52812.0,54336.79982848,356990086.7881566,,6569.9505292,,,,,
2021-03-22,Bitfinex,BTC/USD,57341.0,58525.0,53700.0,54070.0,471912900.97995067,,8727.81396301,,,,,
2021-03-21,Bitfinex,BTC/USD,58064.0,58584.0,55357.0,57366.0,475697536.8099986,,8292.32536363,,,,,
2021-03-20,Bitfinex,BTC/USD,58049.0,60000.0,57800.0,58079.0,393526233.6601863,,6775.70608413,,,,,
2021-03-19,Bitfinex,BTC/USD,57642.0,59480.0,56277.0,58049.62797928,376454851.4165648,,6485.05192059,,,,,
2021-03-18,Bitfinex,BTC/USD,58867.0,60190.0,57005.0,57640.0,417238008.4664045,,7238.68855771,,,,,
2021-03-17,Bitfinex,BTC/USD,56923.0,59128.0,54001.0,58849.0,663187135.2813354,,11269.30169215,,,,,
2021-03-16,Bitfinex,BTC/USD,55675.0,56925.0,53346.0,56924.0,597507781.2172958,,10496.58810374,,,,,
2021-03-15,Bitfinex,BTC/USD,59001.0,60575.0,54566.0,55688.0,823329603.7857944,,14784.6861763,,,,,
2021-03-14,Bitfinex,BTC/USD,61203.0,61699.0,59000.0,59000.0,394219504.24458,,6681.68651262,,,,,
2021-03-13,Bitfinex,BTC/USD,57293.0,61693.0,56130.0,61202.887014,838494313.2421693,,13700.24118389,,,,,
2021-03-12,Bitfinex,BTC/USD,57876.0,58159.0,55183.0,57297.0,547894501.6767117,,9562.35931509,,,,,
2021-03-11,Bitfinex,BTC/USD,55954.0,58266.0,54401.0,57877.0,501200423.848651,,8659.751263,,,,,
2021-03-10,Bitfinex,BTC/USD,54955.30786704,57444.0,53155.0,55985.0,597851202.415356,,10678.77471493,,,,,
2021-03-09,Bitfinex,BTC/USD,52399.0,54955.30786704,51993.0,54955.30786704,451234618.0042095,,8210.93786056,,,,,
2021-03-08,Bitfinex,BTC/USD,51011.0,52444.0,49369.0,52399.0,322489866.8386159,,6154.5042241,,,,,
2021-03-07,Bitfinex,BTC/USD,48895.0,51442.0,48895.0,51000.0,274194347.71461,,5376.35975911,,,,,
2021-03-06,Bitfinex,BTC/USD,48826.0,49238.0,47159.0,48860.0,205511883.4374662,,4206.13760617,,,,,
2021-03-05,Bitfinex,BTC/USD,48389.0,49489.0,46417.0,48830.0,459836283.285248,,9417.0854656,,,,,
2021-03-04,Bitfinex,BTC/USD,50409.0,51777.0,47603.0,48388.0,462537172.1395961,,9558.92312432,,,,,
2021-03-03,Bitfinex,BTC/USD,48511.0,52567.0,48183.35073552,50408.0,433676835.7031408,,8603.3335126,,,,,
2021-03-02,Bitfinex,BTC/USD,49580.0,50148.0,47158.0,48536.0,406484792.4364866,,8374.91331046,,,,,
2021-03-01,Bitfinex,BTC/USD,45284.744486,49743.0,45100.0,49580.0,467086041.4998606,,9420.85602057,,,,,
2021-02-28,Bitfinex,BTC/USD,46199.0,46703.0,43171.0,45300.0,613702602.284166,,13547.51881422,,,,,
2021-02-27,Bitfinex,BTC/USD,46270.0,48407.0,45100.0,46238.0,351592193.201425,,7603.9662875,,,,,
2021-02-26,Bitfinex,BTC/USD,47155.0,48441.0,44027.0,46318.0,1034066636.7173454,,22325.37321813,,,,,
2021-02-25,Bitfinex,BTC/USD,49715.0,52189.0,46750.0,47162.0,450682115.69594187,,9556.04333353,,,,,
2021-02-24,Bitfinex,BTC/USD,48882.0,51354.46137096,46902.0,49716.0,596727524.3697616,,12002.72597091,,,,,
2021-02-23,Bitfinex,BTC/USD,54070.36217422,54138.0,45000.0,48874.0,1593251844.9495966,,32599.17021217,,,,,
2021-02-22,Bitfinex,BTC/USD,57374.0,57449.0,48255.0,54075.0,1476773400.6729796,,27309.72539386,,,,,
2021-02-21,Bitfinex,BTC/USD,55787.0,58321.24403166,55386.0,57376.0,383696431.6270695,,6687.40294944,,,,,
2021-02-20,Bitfinex,BTC/USD,55866.0,57485.0,54000.0,55777.0,649132289.5962899,,11637.99217592,,,,,
2021-02-19,Bitfinex,BTC/USD,51566.0,56342.0,50755.0,55866.0,659547493.5232987,,11805.88360583,,,,,
2021-02-18,Bitfinex,BTC/USD,52110.0,52539.0,50863.0,51566.0,302678712.18031174,,5869.73416942,,,,,
2021-02-17,Bitfinex,BTC/USD,49182.0,52577.0,49000.0,52116.0,480042151.7227504,,9211.03215371,,,,,
2021-02-16,Bitfinex,BTC/USD,47934.0,50490.0,47046.0,49203.0,641648036.8423333,,13040.83159243,,,,,
2021-02-15,Bitfinex,BTC/USD,48597.0,48959.0,45730.50181348,47906.0,473471913.9870575,,9883.3531079,,,,,
2021-02-14,Bitfinex,BTC/USD,47177.86105756,49659.0,47030.0,48584.0,356489505.24197096,,7337.59067269,,,,,
2021-02-13,Bitfinex,BTC/USD,47365.0,48209.0,46255.0,47177.0,246511648.87055123,,5225.25062786,,,,,
2021-02-12,Bitfinex,BTC/USD,48001.0,48945.0,45851.95356552,47397.0,511380394.466196,,10789.29878402,,,,,
2021-02-11,Bitfinex,BTC/USD,44840.0,48598.0,43917.41935602,48008.0,494500413.4825468,,10300.37521835,,,,,
2021-02-10,Bitfinex,BTC/USD,46485.10574522,47383.0,43777.0,44841.0,449268688.10100335,,10019.14961979,,,,,
2021-02-09,Bitfinex,BTC/USD,46444.0,48277.0,45060.0,46488.0,739299778.1481436,,15903.02396636,,,,,
2021-02-08,Bitfinex,BTC/USD,38841.0,46666.0,37947.0,46444.0,1151284711.9134717,,24788.66402363,,,,,
2021-02-07,Bitfinex,BTC/USD,39237.0,39725.7155421,37350.0,38837.0,296232179.7673193,,7627.57627436,,,,,
2021-02-06,Bitfinex,BTC/USD,38260.8799317,40985.0,38205.0,39234.0,399442032.30760217,,10181.01728877,,,,,
